,code,region,Value,Outlet_Type,year,month
2168,11A1312,Porto,306,Total,2022,12
2169,11A1313,Póvoa de Varzim,45,Total,2022,12
2170,11A0109,Santa Maria da Feira,39,Total,2022,12
2171,11A1314,Santo Tirso,33,Total,2022,12
2172,11A0116,São João da Madeira,21,Total,2022,12
2173,11A1318,Trofa,21,Total,2022,12
2174,11A0119,Vale de Cambra,6,Total,2022,12
2175,11A1315,Valongo,58,Total,2022,12
2176,11A1316,Vila do Conde,22,Total,2022,12
2177,11A1317,Vila Nova de Gaia,179,Total,2022,12
2178,11A,Área Metropolitana do Porto,689,Mennekes,2022,12
2179,11A0104,Arouca,5,Mennekes,2022,12
2180,11A0107,Espinho,9,Mennekes,2022,12
2181,11A1304,Gondomar,20,Mennekes,2022,12
2182,11A1306,Maia,43,Mennekes,2022,12
2183,11A1308,Matosinhos,129,Mennekes,2022,12
2184,11A0113,Oliveira de Azeméis,4,Mennekes,2022,12
2185,11A1310,Paredes,13,Mennekes,2022,12
2186,11A1312,Porto,209,Mennekes,2022,12
2187,11A1313,Póvoa de Varzim,24,Mennekes,2022,12
2188,11A0109,Santa Maria da Feira,21,Mennekes,2022,12
2189,11A1314,Santo Tirso,15,Mennekes,2022,12
2190,11A0116,São João da Madeira,15,Mennekes,2022,12
2191,11A1318,Trofa,11,Mennekes,2022,12
2192,11A0119,Vale de Cambra,6,Mennekes,2022,12
2193,11A1315,Valongo,28,Mennekes,2022,12
2194,11A1316,Vila do Conde,14,Mennekes,2022,12
2195,11A1317,Vila Nova de Gaia,123,Mennekes,2022,12
2196,11A,Área Metropolitana do Porto,185,CHAdeMO,2022,12
2197,11A0104,Arouca,1,CHAdeMO,2022,12
2198,11A0107,Espinho,3,CHAdeMO,2022,12
2199,11A1304,Gondomar,10,CHAdeMO,2022,12
2200,11A1306,Maia,14,CHAdeMO,2022,12
2201,11A1308,Matosinhos,24,CHAdeMO,2022,12
2202,11A0113,Oliveira de Azeméis,,CHAdeMO,2022,12
2203,11A1310,Paredes,4,CHAdeMO,2022,12
2204,11A1312,Porto,44,CHAdeMO,2022,12
2205,11A1313,Póvoa de Varzim,11,CHAdeMO,2022,12
2206,11A0109,Santa Maria da Feira,9,CHAdeMO,2022,12
2207,11A1314,Santo Tirso,9,CHAdeMO,2022,12
2208,11A0116,São João da Madeira,3,CHAdeMO,2022,12
2209,11A1318,Trofa,5,CHAdeMO,2022,12
2210,11A0119,Vale de Cambra,,CHAdeMO,2022,12
2211,11A1315,Valongo,16,CHAdeMO,2022,12
2212,11A1316,Vila do Conde,4,CHAdeMO,2022,12
2213,11A1317,Vila Nova de Gaia,28,CHAdeMO,2022,12
2214,11A,Área Metropolitana do Porto,207,CCS,2022,12
2215,11A0104,Arouca,1,CCS,2022,12
2216,11A0107,Espinho,3,CCS,2022,12
2217,11A1304,Gondomar,10,CCS,2022,12
2218,11A1306,Maia,18,CCS,2022,12
2219,11A1308,Matosinhos,36,CCS,2022,12
2220,11A0113,Oliveira de Azeméis,,CCS,2022,12
2221,11A1310,Paredes,4,CCS,2022,12
2222,11A1312,Porto,53,CCS,2022,12
2223,11A1313,Póvoa de Varzim,10,CCS,2022,12
2224,11A0109,Santa Maria da Feira,9,CCS,2022,12
2225,11A1314,Santo Tirso,9,CCS,2022,12
2226,11A0116,São João da Madeira,3,CCS,2022,12
2227,11A1318,Trofa,5,CCS,2022,12
2228,11A0119,Vale de Cambra,,CCS,2022,12
2229,11A1315,Valongo,14,CCS,2022,12
2230,11A1316,Vila do Conde,4,CCS,2022,12
2231,11A1317,Vila Nova de Gaia,28,CCS,2022,12
2232,11A,Área Metropolitana do Porto,,Industrial,2022,12
2233,11A0104,Arouca,,Industrial,2022,12
2234,11A0107,Espinho,,Industrial,2022,12
2235,11A1304,Gondomar,,Industrial,2022,12
2236,11A1306,Maia,,Industrial,2022,12
2237,11A1308,Matosinhos,,Industrial,2022,12
2238,11A0113,Oliveira de Azeméis,,Industrial,2022,12
2239,11A1310,Paredes,,Industrial,2022,12
2240,11A1312,Porto,,Industrial,2022,12
2241,11A1313,Póvoa de Varzim,,Industrial,2022,12
2242,11A0109,Santa Maria da Feira,,Industrial,2022,12
2243,11A1314,Santo Tirso,,Industrial,2022,12
2244,11A0116,São João da Madeira,,Industrial,2022,12
2245,11A1318,Trofa,,Industrial,2022,12
2246,11A0119,Vale de Cambra,,Industrial,2022,12
2247,11A1315,Valongo,,Industrial,2022,12
2248,11A1316,Vila do Conde,,Industrial,2022,12
2249,11A1317,Vila Nova de Gaia,,Industrial,2022,12
2250,11A,Área Metropolitana do Porto,1023,Total,2022,11
2251,11A0104,Arouca,7,Total,2022,11
2252,11A0107,Espinho,15,Total,2022,11
2253,11A1304,Gondomar,40,Total,2022,11
2254,11A1306,Maia,60,Total,2022,11
2255,11A1308,Matosinhos,189,Total,2022,11
2256,11A0113,Oliveira de Azeméis,4,Total,2022,11
2257,11A1310,Paredes,21,Total,2022,11
2258,11A1312,Porto,288,Total,2022,11
2259,11A1313,Póvoa de Varzim,43,Total,2022,11
2260,11A0109,Santa Maria da Feira,35,Total,2022,11
2261,11A1314,Santo Tirso,33,Total,2022,11
2262,11A0116,São João da Madeira,21,Total,2022,11
2263,11A1318,Trofa,22,Total,2022,11
2264,11A0119,Vale de Cambra,6,Total,2022,11
2265,11A1315,Valongo,49,Total,2022,11
2266,11A1316,Vila do Conde,22,Total,2022,11
2267,11A1317,Vila Nova de Gaia,168,Total,2022,11
2268,11A,Área Metropolitana do Porto,659,Mennekes,2022,11
2269,11A0104,Arouca,5,Mennekes,2022,11
2270,11A0107,Espinho,9,Mennekes,2022,11
2271,11A1304,Gondomar,20,Mennekes,2022,11
2272,11A1306,Maia,34,Mennekes,2022,11
2273,11A1308,Matosinhos,131,Mennekes,2022,11
2274,11A0113,Oliveira de Azeméis,4,Mennekes,2022,11
2275,11A1310,Paredes,13,Mennekes,2022,11
2276,11A1312,Porto,199,Mennekes,2022,11
2277,11A1313,Póvoa de Varzim,22,Mennekes,2022,11
2278,11A0109,Santa Maria da Feira,19,Mennekes,2022,11
2279,11A1314,Santo Tirso,15,Mennekes,2022,11
2280,11A0116,São João da Madeira,15,Mennekes,2022,11
2281,11A1318,Trofa,12,Mennekes,2022,11
2282,11A0119,Vale de Cambra,6,Mennekes,2022,11
2283,11A1315,Valongo,25,Mennekes,2022,11
2284,11A1316,Vila do Conde,14,Mennekes,2022,11
2285,11A1317,Vila Nova de Gaia,116,Mennekes,2022,11
2286,11A,Área Metropolitana do Porto,172,CHAdeMO,2022,11
2287,11A0104,Arouca,1,CHAdeMO,2022,11
2288,11A0107,Espinho,3,CHAdeMO,2022,11
2289,11A1304,Gondomar,10,CHAdeMO,2022,11
2290,11A1306,Maia,11,CHAdeMO,2022,11
2291,11A1308,Matosinhos,24,CHAdeMO,2022,11
2292,11A0113,Oliveira de Azeméis,,CHAdeMO,2022,11
2293,11A1310,Paredes,4,CHAdeMO,2022,11
2294,11A1312,Porto,40,CHAdeMO,2022,11
2295,11A1313,Póvoa de Varzim,11,CHAdeMO,2022,11
2296,11A0109,Santa Maria da Feira,8,CHAdeMO,2022,11
2297,11A1314,Santo Tirso,9,CHAdeMO,2022,11
2298,11A0116,São João da Madeira,3,CHAdeMO,2022,11
2299,11A1318,Trofa,5,CHAdeMO,2022,11
2300,11A0119,Vale de Cambra,,CHAdeMO,2022,11
2301,11A1315,Valongo,13,CHAdeMO,2022,11
2302,11A1316,Vila do Conde,4,CHAdeMO,2022,11
2303,11A1317,Vila Nova de Gaia,26,CHAdeMO,2022,11
2304,11A,Área Metropolitana do Porto,192,CCS,2022,11
2305,11A0104,Arouca,1,CCS,2022,11
2306,11A0107,Espinho,3,CCS,2022,11
2307,11A1304,Gondomar,10,CCS,2022,11
2308,11A1306,Maia,15,CCS,2022,11
2309,11A1308,Matosinhos,34,CCS,2022,11
2310,11A0113,Oliveira de Azeméis,,CCS,2022,11
2311,11A1310,Paredes,4,CCS,2022,11
2312,11A1312,Porto,49,CCS,2022,11
2313,11A1313,Póvoa de Varzim,10,CCS,2022,11
2314,11A0109,Santa Maria da Feira,8,CCS,2022,11
2315,11A1314,Santo Tirso,9,CCS,2022,11
2316,11A0116,São João da Madeira,3,CCS,2022,11
2317,11A1318,Trofa,5,CCS,2022,11
2318,11A0119,Vale de Cambra,,CCS,2022,11
2319,11A1315,Valongo,11,CCS,2022,11
2320,11A1316,Vila do Conde,4,CCS,2022,11
2321,11A1317,Vila Nova de Gaia,26,CCS,2022,11
2322,11A,Área Metropolitana do Porto,,Industrial,2022,11
2323,11A0104,Arouca,,Industrial,2022,11
2324,11A0107,Espinho,,Industrial,2022,11
2325,11A1304,Gondomar,,Industrial,2022,11
2326,11A1306,Maia,,Industrial,2022,11
2327,11A1308,Matosinhos,,Industrial,2022,11
2328,11A0113,Oliveira de Azeméis,,Industrial,2022,11
2329,11A1310,Paredes,,Industrial,2022,11
2330,11A1312,Porto,,Industrial,2022,11
2331,11A1313,Póvoa de Varzim,,Industrial,2022,11
2332,11A0109,Santa Maria da Feira,,Industrial,2022,11
2333,11A1314,Santo Tirso,,Industrial,2022,11
2334,11A0116,São João da Madeira,,Industrial,2022,11
2335,11A1318,Trofa,,Industrial,2022,11
2336,11A0119,Vale de Cambra,,Industrial,2022,11
2337,11A1315,Valongo,,Industrial,2022,11
2338,11A1316,Vila do Conde,,Industrial,2022,11
2339,11A1317,Vila Nova de Gaia,,Industrial,2022,11
2340,11A,Área Metropolitana do Porto,921,Total,2022,10
2341,11A0104,Arouca,7,Total,2022,10
2342,11A0107,Espinho,15,Total,2022,10
2343,11A1304,Gondomar,40,Total,2022,10
2344,11A1306,Maia,50,Total,2022,10
2345,11A1308,Matosinhos,112,Total,2022,10
2346,11A0113,Oliveira de Azeméis,4,Total,2022,10
2347,11A1310,Paredes,21,Total,2022,10
2348,11A1312,Porto,283,Total,2022,10
2349,11A1313,Póvoa de Varzim,43,Total,2022,10
2350,11A0109,Santa Maria da Feira,31,Total,2022,10
2351,11A1314,Santo Tirso,33,Total,2022,10
2352,11A0116,São João da Madeira,21,Total,2022,10
2353,11A1318,Trofa,22,Total,2022,10
2354,11A0119,Vale de Cambra,6,Total,2022,10
2355,11A1315,Valongo,41,Total,2022,10
2356,11A1316,Vila do Conde,22,Total,2022,10
2357,11A1317,Vila Nova de Gaia,170,Total,2022,10
2358,11A,Área Metropolitana do Porto,589,Mennekes,2022,10
2359,11A0104,Arouca,5,Mennekes,2022,10
2360,11A0107,Espinho,9,Mennekes,2022,10
2361,11A1304,Gondomar,20,Mennekes,2022,10
2362,11A1306,Maia,32,Mennekes,2022,10
2363,11A1308,Matosinhos,68,Mennekes,2022,10
2364,11A0113,Oliveira de Azeméis,4,Mennekes,2022,10
2365,11A1310,Paredes,13,Mennekes,2022,10
2366,11A1312,Porto,196,Mennekes,2022,10
2367,11A1313,Póvoa de Varzim,22,Mennekes,2022,10
2368,11A0109,Santa Maria da Feira,17,Mennekes,2022,10
2369,11A1314,Santo Tirso,15,Mennekes,2022,10
2370,11A0116,São João da Madeira,15,Mennekes,2022,10
2371,11A1318,Trofa,12,Mennekes,2022,10
2372,11A0119,Vale de Cambra,6,Mennekes,2022,10
2373,11A1315,Valongo,23,Mennekes,2022,10
2374,11A1316,Vila do Conde,14,Mennekes,2022,10
2375,11A1317,Vila Nova de Gaia,118,Mennekes,2022,10
2376,11A,Área Metropolitana do Porto,162,CHAdeMO,2022,10
2377,11A0104,Arouca,1,CHAdeMO,2022,10
2378,11A0107,Espinho,3,CHAdeMO,2022,10
2379,11A1304,Gondomar,10,CHAdeMO,2022,10
2380,11A1306,Maia,9,CHAdeMO,2022,10
2381,11A1308,Matosinhos,21,CHAdeMO,2022,10
2382,11A0113,Oliveira de Azeméis,,CHAdeMO,2022,10
2383,11A1310,Paredes,4,CHAdeMO,2022,10
2384,11A1312,Porto,39,CHAdeMO,2022,10
2385,11A1313,Póvoa de Varzim,11,CHAdeMO,2022,10
2386,11A0109,Santa Maria da Feira,7,CHAdeMO,2022,10
2387,11A1314,Santo Tirso,9,CHAdeMO,2022,10
2388,11A0116,São João da Madeira,3,CHAdeMO,2022,10
2389,11A1318,Trofa,5,CHAdeMO,2022,10
2390,11A0119,Vale de Cambra,,CHAdeMO,2022,10
2391,11A1315,Valongo,10,CHAdeMO,2022,10
2392,11A1316,Vila do Conde,4,CHAdeMO,2022,10
2393,11A1317,Vila Nova de Gaia,26,CHAdeMO,2022,10
2394,11A,Área Metropolitana do Porto,170,CCS,2022,10
2395,11A0104,Arouca,1,CCS,2022,10
2396,11A0107,Espinho,3,CCS,2022,10
2397,11A1304,Gondomar,10,CCS,2022,10
2398,11A1306,Maia,9,CCS,2022,10
2399,11A1308,Matosinhos,23,CCS,2022,10
2400,11A0113,Oliveira de Azeméis,,CCS,2022,10
2401,11A1310,Paredes,4,CCS,2022,10
2402,11A1312,Porto,48,CCS,2022,10
2403,11A1313,Póvoa de Varzim,10,CCS,2022,10
2404,11A0109,Santa Maria da Feira,7,CCS,2022,10
2405,11A1314,Santo Tirso,9,CCS,2022,10
2406,11A0116,São João da Madeira,3,CCS,2022,10
2407,11A1318,Trofa,5,CCS,2022,10
2408,11A0119,Vale de Cambra,,CCS,2022,10
2409,11A1315,Valongo,8,CCS,2022,10
2410,11A1316,Vila do Conde,4,CCS,2022,10
2411,11A1317,Vila Nova de Gaia,26,CCS,2022,10
2412,11A,Área Metropolitana do Porto,,Industrial,2022,10
2413,11A0104,Arouca,,Industrial,2022,10
2414,11A0107,Espinho,,Industrial,2022,10
2415,11A1304,Gondomar,,Industrial,2022,10
2416,11A1306,Maia,,Industrial,2022,10
2417,11A1308,Matosinhos,,Industrial,2022,10
2418,11A0113,Oliveira de Azeméis,,Industrial,2022,10
2419,11A1310,Paredes,,Industrial,2022,10
2420,11A1312,Porto,,Industrial,2022,10
2421,11A1313,Póvoa de Varzim,,Industrial,2022,10
2422,11A0109,Santa Maria da Feira,,Industrial,2022,10
2423,11A1314,Santo Tirso,,Industrial,2022,10
2424,11A0116,São João da Madeira,,Industrial,2022,10
2425,11A1318,Trofa,,Industrial,2022,10
2426,11A0119,Vale de Cambra,,Industrial,2022,10
2427,11A1315,Valongo,,Industrial,2022,10
2428,11A1316,Vila do Conde,,Industrial,2022,10
2429,11A1317,Vila Nova de Gaia,,Industrial,2022,10
2430,11A,Área Metropolitana do Porto,898,Total,2022,9
2431,11A0104,Arouca,7,Total,2022,9
2432,11A0107,Espinho,15,Total,2022,9
2433,11A1304,Gondomar,39,Total,2022,9
2434,11A1306,Maia,43,Total,2022,9
2435,11A1308,Matosinhos,114,Total,2022,9
2436,11A0113,Oliveira de Azeméis,4,Total,2022,9
2437,11A1310,Paredes,19,Total,2022,9
2438,11A1312,Porto,278,Total,2022,9
2439,11A1313,Póvoa de Varzim,41,Total,2022,9
2440,11A0109,Santa Maria da Feira,29,Total,2022,9
2441,11A1314,Santo Tirso,33,Total,2022,9
2442,11A0116,São João da Madeira,21,Total,2022,9
2443,11A1318,Trofa,18,Total,2022,9
2444,11A0119,Vale de Cambra,6,Total,2022,9
2445,11A1315,Valongo,41,Total,2022,9
2446,11A1316,Vila do Conde,21,Total,2022,9
2447,11A1317,Vila Nova de Gaia,169,Total,2022,9
2448,11A,Área Metropolitana do Porto,573,Mennekes,2022,9
2449,11A0104,Arouca,5,Mennekes,2022,9
2450,11A0107,Espinho,9,Mennekes,2022,9
2451,11A1304,Gondomar,19,Mennekes,2022,9
2452,11A1306,Maia,29,Mennekes,2022,9
2453,11A1308,Matosinhos,70,Mennekes,2022,9
2454,11A0113,Oliveira de Azeméis,4,Mennekes,2022,9
2455,11A1310,Paredes,11,Mennekes,2022,9
2456,11A1312,Porto,192,Mennekes,2022,9
2457,11A1313,Póvoa de Varzim,20,Mennekes,2022,9
2458,11A0109,Santa Maria da Feira,15,Mennekes,2022,9
2459,11A1314,Santo Tirso,15,Mennekes,2022,9
2460,11A0116,São João da Madeira,15,Mennekes,2022,9
2461,11A1318,Trofa,10,Mennekes,2022,9
2462,11A0119,Vale de Cambra,6,Mennekes,2022,9
2463,11A1315,Valongo,23,Mennekes,2022,9
2464,11A1316,Vila do Conde,13,Mennekes,2022,9
2465,11A1317,Vila Nova de Gaia,117,Mennekes,2022,9
2466,11A,Área Metropolitana do Porto,159,CHAdeMO,2022,9
2467,11A0104,Arouca,1,CHAdeMO,2022,9
2468,11A0107,Espinho,3,CHAdeMO,2022,9
2469,11A1304,Gondomar,10,CHAdeMO,2022,9
2470,11A1306,Maia,7,CHAdeMO,2022,9
2471,11A1308,Matosinhos,21,CHAdeMO,2022,9
2472,11A0113,Oliveira de Azeméis,,CHAdeMO,2022,9
2473,11A1310,Paredes,4,CHAdeMO,2022,9
2474,11A1312,Porto,39,CHAdeMO,2022,9
2475,11A1313,Póvoa de Varzim,11,CHAdeMO,2022,9
2476,11A0109,Santa Maria da Feira,7,CHAdeMO,2022,9
2477,11A1314,Santo Tirso,9,CHAdeMO,2022,9
2478,11A0116,São João da Madeira,3,CHAdeMO,2022,9
2479,11A1318,Trofa,4,CHAdeMO,2022,9
2480,11A0119,Vale de Cambra,,CHAdeMO,2022,9
2481,11A1315,Valongo,10,CHAdeMO,2022,9
2482,11A1316,Vila do Conde,4,CHAdeMO,2022,9
2483,11A1317,Vila Nova de Gaia,26,CHAdeMO,2022,9
2484,11A,Área Metropolitana do Porto,166,CCS,2022,9
2485,11A0104,Arouca,1,CCS,2022,9
2486,11A0107,Espinho,3,CCS,2022,9
2487,11A1304,Gondomar,10,CCS,2022,9
2488,11A1306,Maia,7,CCS,2022,9
2489,11A1308,Matosinhos,23,CCS,2022,9
2490,11A0113,Oliveira de Azeméis,,CCS,2022,9
2491,11A1310,Paredes,4,CCS,2022,9
2492,11A1312,Porto,47,CCS,2022,9
2493,11A1313,Póvoa de Varzim,10,CCS,2022,9
2494,11A0109,Santa Maria da Feira,7,CCS,2022,9
2495,11A1314,Santo Tirso,9,CCS,2022,9
2496,11A0116,São João da Madeira,3,CCS,2022,9
2497,11A1318,Trofa,4,CCS,2022,9
2498,11A0119,Vale de Cambra,,CCS,2022,9
2499,11A1315,Valongo,8,CCS,2022,9
2500,11A1316,Vila do Conde,4,CCS,2022,9
2501,11A1317,Vila Nova de Gaia,26,CCS,2022,9
2502,11A,Área Metropolitana do Porto,,Industrial,2022,9
2503,11A0104,Arouca,,Industrial,2022,9
2504,11A0107,Espinho,,Industrial,2022,9
2505,11A1304,Gondomar,,Industrial,2022,9
2506,11A1306,Maia,,Industrial,2022,9
2507,11A1308,Matosinhos,,Industrial,2022,9
2508,11A0113,Oliveira de Azeméis,,Industrial,2022,9
2509,11A1310,Paredes,,Industrial,2022,9
2510,11A1312,Porto,,Industrial,2022,9
2511,11A1313,Póvoa de Varzim,,Industrial,2022,9
2512,11A0109,Santa Maria da Feira,,Industrial,2022,9
2513,11A1314,Santo Tirso,,Industrial,2022,9
2514,11A0116,São João da Madeira,,Industrial,2022,9
2515,11A1318,Trofa,,Industrial,2022,9
2516,11A0119,Vale de Cambra,,Industrial,2022,9
2517,11A1315,Valongo,,Industrial,2022,9
2518,11A1316,Vila do Conde,,Industrial,2022,9
2519,11A1317,Vila Nova de Gaia,,Industrial,2022,9
2520,11A,Área Metropolitana do Porto,891,Total,2022,8
2521,11A0104,Arouca,7,Total,2022,8
2522,11A0107,Espinho,15,Total,2022,8
2523,11A1304,Gondomar,39,Total,2022,8
2524,11A1306,Maia,43,Total,2022,8
2525,11A1308,Matosinhos,114,Total,2022,8
2526,11A0113,Oliveira de Azeméis,4,Total,2022,8
2527,11A1310,Paredes,17,Total,2022,8
2528,11A1312,Porto,276,Total,2022,8
2529,11A1313,Póvoa de Varzim,38,Total,2022,8
2530,11A0109,Santa Maria da Feira,29,Total,2022,8
2531,11A1314,Santo Tirso,33,Total,2022,8
2532,11A0116,São João da Madeira,21,Total,2022,8
2533,11A1318,Trofa,18,Total,2022,8
2534,11A0119,Vale de Cambra,6,Total,2022,8
2535,11A1315,Valongo,41,Total,2022,8
2536,11A1316,Vila do Conde,21,Total,2022,8
2537,11A1317,Vila Nova de Gaia,169,Total,2022,8
2538,11A,Área Metropolitana do Porto,568,Mennekes,2022,8
2539,11A0104,Arouca,5,Mennekes,2022,8
2540,11A0107,Espinho,9,Mennekes,2022,8
2541,11A1304,Gondomar,19,Mennekes,2022,8
2542,11A1306,Maia,29,Mennekes,2022,8
2543,11A1308,Matosinhos,70,Mennekes,2022,8
2544,11A0113,Oliveira de Azeméis,4,Mennekes,2022,8
2545,11A1310,Paredes,9,Mennekes,2022,8
2546,11A1312,Porto,190,Mennekes,2022,8
2547,11A1313,Póvoa de Varzim,19,Mennekes,2022,8
2548,11A0109,Santa Maria da Feira,15,Mennekes,2022,8
2549,11A1314,Santo Tirso,15,Mennekes,2022,8
2550,11A0116,São João da Madeira,15,Mennekes,2022,8
2551,11A1318,Trofa,10,Mennekes,2022,8
2552,11A0119,Vale de Cambra,6,Mennekes,2022,8
2553,11A1315,Valongo,23,Mennekes,2022,8
2554,11A1316,Vila do Conde,13,Mennekes,2022,8
2555,11A1317,Vila Nova de Gaia,117,Mennekes,2022,8
2556,11A,Área Metropolitana do Porto,158,CHAdeMO,2022,8
2557,11A0104,Arouca,1,CHAdeMO,2022,8
2558,11A0107,Espinho,3,CHAdeMO,2022,8
2559,11A1304,Gondomar,10,CHAdeMO,2022,8
2560,11A1306,Maia,7,CHAdeMO,2022,8
2561,11A1308,Matosinhos,21,CHAdeMO,2022,8
2562,11A0113,Oliveira de Azeméis,,CHAdeMO,2022,8
2563,11A1310,Paredes,4,CHAdeMO,2022,8
2564,11A1312,Porto,39,CHAdeMO,2022,8
2565,11A1313,Póvoa de Varzim,10,CHAdeMO,2022,8
2566,11A0109,Santa Maria da Feira,7,CHAdeMO,2022,8
2567,11A1314,Santo Tirso,9,CHAdeMO,2022,8
2568,11A0116,São João da Madeira,3,CHAdeMO,2022,8
2569,11A1318,Trofa,4,CHAdeMO,2022,8
2570,11A0119,Vale de Cambra,,CHAdeMO,2022,8
2571,11A1315,Valongo,10,CHAdeMO,2022,8
2572,11A1316,Vila do Conde,4,CHAdeMO,2022,8
2573,11A1317,Vila Nova de Gaia,26,CHAdeMO,2022,8
2574,11A,Área Metropolitana do Porto,165,CCS,2022,8
2575,11A0104,Arouca,1,CCS,2022,8
2576,11A0107,Espinho,3,CCS,2022,8
2577,11A1304,Gondomar,10,CCS,2022,8
2578,11A1306,Maia,7,CCS,2022,8
2579,11A1308,Matosinhos,23,CCS,2022,8
2580,11A0113,Oliveira de Azeméis,,CCS,2022,8
2581,11A1310,Paredes,4,CCS,2022,8
2582,11A1312,Porto,47,CCS,2022,8
2583,11A1313,Póvoa de Varzim,9,CCS,2022,8
2584,11A0109,Santa Maria da Feira,7,CCS,2022,8
2585,11A1314,Santo Tirso,9,CCS,2022,8
2586,11A0116,São João da Madeira,3,CCS,2022,8
2587,11A1318,Trofa,4,CCS,2022,8
2588,11A0119,Vale de Cambra,,CCS,2022,8
2589,11A1315,Valongo,8,CCS,2022,8
2590,11A1316,Vila do Conde,4,CCS,2022,8
2591,11A1317,Vila Nova de Gaia,26,CCS,2022,8
2592,11A,Área Metropolitana do Porto,,Industrial,2022,8
2593,11A0104,Arouca,,Industrial,2022,8
2594,11A0107,Espinho,,Industrial,2022,8
2595,11A1304,Gondomar,,Industrial,2022,8
2596,11A1306,Maia,,Industrial,2022,8
2597,11A1308,Matosinhos,,Industrial,2022,8
2598,11A0113,Oliveira de Azeméis,,Industrial,2022,8
2599,11A1310,Paredes,,Industrial,2022,8
2600,11A1312,Porto,,Industrial,2022,8
2601,11A1313,Póvoa de Varzim,,Industrial,2022,8
2602,11A0109,Santa Maria da Feira,,Industrial,2022,8
2603,11A1314,Santo Tirso,,Industrial,2022,8
2604,11A0116,São João da Madeira,,Industrial,2022,8
2605,11A1318,Trofa,,Industrial,2022,8
2606,11A0119,Vale de Cambra,,Industrial,2022,8
2607,11A1315,Valongo,,Industrial,2022,8
2608,11A1316,Vila do Conde,,Industrial,2022,8
2609,11A1317,Vila Nova de Gaia,,Industrial,2022,8
2610,11A,Área Metropolitana do Porto,868,Total,2022,7
2611,11A0104,Arouca,7,Total,2022,7
2612,11A0107,Espinho,15,Total,2022,7
2613,11A1304,Gondomar,39,Total,2022,7
2614,11A1306,Maia,43,Total,2022,7
2615,11A1308,Matosinhos,110,Total,2022,7
2616,11A0113,Oliveira de Azeméis,4,Total,2022,7
2617,11A1310,Paredes,17,Total,2022,7
2618,11A1312,Porto,271,Total,2022,7
2619,11A1313,Póvoa de Varzim,35,Total,2022,7
2620,11A0109,Santa Maria da Feira,29,Total,2022,7
2621,11A1314,Santo Tirso,26,Total,2022,7
2622,11A0116,São João da Madeira,21,Total,2022,7
2623,11A1318,Trofa,18,Total,2022,7
2624,11A0119,Vale de Cambra,6,Total,2022,7
2625,11A1315,Valongo,39,Total,2022,7
2626,11A1316,Vila do Conde,21,Total,2022,7
2627,11A1317,Vila Nova de Gaia,167,Total,2022,7
2628,11A,Área Metropolitana do Porto,557,Mennekes,2022,7
2629,11A0104,Arouca,5,Mennekes,2022,7
2630,11A0107,Espinho,9,Mennekes,2022,7
2631,11A1304,Gondomar,19,Mennekes,2022,7
2632,11A1306,Maia,29,Mennekes,2022,7
2633,11A1308,Matosinhos,70,Mennekes,2022,7
2634,11A0113,Oliveira de Azeméis,4,Mennekes,2022,7
2635,11A1310,Paredes,9,Mennekes,2022,7
2636,11A1312,Porto,185,Mennekes,2022,7
2637,11A1313,Póvoa de Varzim,18,Mennekes,2022,7
2638,11A0109,Santa Maria da Feira,15,Mennekes,2022,7
2639,11A1314,Santo Tirso,12,Mennekes,2022,7
2640,11A0116,São João da Madeira,15,Mennekes,2022,7
2641,11A1318,Trofa,10,Mennekes,2022,7
2642,11A0119,Vale de Cambra,6,Mennekes,2022,7
2643,11A1315,Valongo,23,Mennekes,2022,7
2644,11A1316,Vila do Conde,13,Mennekes,2022,7
2645,11A1317,Vila Nova de Gaia,115,Mennekes,2022,7
2646,11A,Área Metropolitana do Porto,152,CHAdeMO,2022,7
2647,11A0104,Arouca,1,CHAdeMO,2022,7
2648,11A0107,Espinho,3,CHAdeMO,2022,7
2649,11A1304,Gondomar,10,CHAdeMO,2022,7
2650,11A1306,Maia,7,CHAdeMO,2022,7
2651,11A1308,Matosinhos,19,CHAdeMO,2022,7
2652,11A0113,Oliveira de Azeméis,,CHAdeMO,2022,7
2653,11A1310,Paredes,4,CHAdeMO,2022,7
2654,11A1312,Porto,39,CHAdeMO,2022,7
2655,11A1313,Póvoa de Varzim,9,CHAdeMO,2022,7
2656,11A0109,Santa Maria da Feira,7,CHAdeMO,2022,7
2657,11A1314,Santo Tirso,7,CHAdeMO,2022,7
2658,11A0116,São João da Madeira,3,CHAdeMO,2022,7
2659,11A1318,Trofa,4,CHAdeMO,2022,7
2660,11A0119,Vale de Cambra,,CHAdeMO,2022,7
2661,11A1315,Valongo,9,CHAdeMO,2022,7
2662,11A1316,Vila do Conde,4,CHAdeMO,2022,7
2663,11A1317,Vila Nova de Gaia,26,CHAdeMO,2022,7
2664,11A,Área Metropolitana do Porto,159,CCS,2022,7
2665,11A0104,Arouca,1,CCS,2022,7
2666,11A0107,Espinho,3,CCS,2022,7
2667,11A1304,Gondomar,10,CCS,2022,7
2668,11A1306,Maia,7,CCS,2022,7
2669,11A1308,Matosinhos,21,CCS,2022,7
2670,11A0113,Oliveira de Azeméis,,CCS,2022,7
2671,11A1310,Paredes,4,CCS,2022,7
2672,11A1312,Porto,47,CCS,2022,7
2673,11A1313,Póvoa de Varzim,8,CCS,2022,7
