Quarter;District;Municipality;Parish;Maximum Admissible Power (kW);Connection points for electric vehicles charging stations;DistrictCode;DistrictMunicipalityCode;DistrictMunicipalityParishCode
2024T1;Porto;Porto;Ramalde;86.6;1;13;1312;131211
2024T1;Porto;Porto;Ramalde;200.0;3;13;1312;131211
2024T1;Porto;Porto;Ramalde;115.0;1;13;1312;131211
2024T1;Porto;Porto;Ramalde;13.8;1;13;1312;131211
2024T1;Porto;Porto;Aldoar, Foz do Douro e Nevogilde;2400.0;1;13;1312;131216
2024T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;945.0;1;13;1312;131217
2024T1;Porto;Porto;Campanhã;68.0;1;13;1312;131203
2024T1;Porto;Porto;Paranhos;250.0;1;13;1312;131210
2024T1;Porto;Porto;Paranhos;34.5;1;13;1312;131210
2024T1;Porto;Porto;Bonfim;10.35;1;13;1312;131202
2024T1;Porto;Maia;Nogueira e Silva Escura;6.9;2;13;1306;130620
2024T1;Porto;Maia;Águas Santas;300.0;1;13;1306;130601
2024T1;Porto;Valongo;Ermesinde;400.0;3;13;1315;131503
2024T1;Porto;Valongo;Ermesinde;200.0;2;13;1315;131503
2024T1;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;20.7;1;13;1308;130813
2024T1;Porto;Matosinhos;Custóias, Leça do Balio e Guifões;17.25;1;13;1308;130811
2024T1;Porto;Maia;Castêlo da Maia;630.0;1;13;1306;130618
2024T1;Porto;Maia;Pedrouços;6.9;1;13;1306;130617
2024T1;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;200.0;1;13;1313;131313
2024T1;Porto;Valongo;Ermesinde;199.0;1;13;1315;131503
2024T1;Porto;Amarante;Amarante (São Gonçalo), Madalena, Cepelos e Gatão;6.9;1;13;1301;130142
2024T1;Porto;Santo Tirso;St. Tirso, Couto (S. Cristina e S. Miguel) e Burgães;250.0;1;13;1314;131437
2024T1;Porto;Póvoa de Varzim;Rates;10.35;1;13;1313;131311
2024T1;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;473.0;2;13;1317;131727
2024T1;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;300.0;2;13;1317;131727
2024T1;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;89.7;1;13;1317;131727
2024T1;Porto;Vila Nova de Gaia;Vilar de Andorinho;55.2;1;13;1317;131723
2024T1;Porto;Baião;Campelo e Ovil;41.4;1;13;1302;130223
2024T1;Porto;Vila do Conde;Vila do Conde;300.0;1;13;1316;131628
2024T1;Porto;Vila do Conde;Vila do Conde;100.0;1;13;1316;131628
2024T1;Porto;Vila do Conde;Bagunte, Ferreiró, Outeiro Maior e Parada;27.6;1;13;1316;131631
2024T1;Porto;Felgueiras;Margaride, Várzea, Lagares, Varziela e Moure;145.0;1;13;1303;130335
2024T1;Porto;Paços de Ferreira;Seroa;25000.0;1;13;1309;130916
2024T1;Porto;Penafiel;Penafiel;100.0;1;13;1311;131139
2024T1;Porto;Penafiel;Cabeça Santa;400.0;1;13;1311;131104
2024T1;Porto;Paredes;Gandra;110.4;1;13;1310;131011
2024T1;Porto;Trofa;Coronado (São Romão e São Mamede);300.0;1;13;1318;131811
2024T1;Porto;Trofa;Bougado (São Martinho e Santiago);630.0;1;13;1318;131810
2024T4;Porto;Vila do Conde;Vila do Conde;60.0;1;13;1316;131628
2024T4;Porto;Vila do Conde;Vila do Conde;300.0;1;13;1316;131628
2024T4;Porto;Vila do Conde;Modivas;1260.0;1;13;1316;131617
2024T4;Porto;Vila Nova de Gaia;Arcozelo;6.9;2;13;1317;131701
2024T4;Porto;Gondomar;Gondomar (São Cosme), Valbom e Jovim;200.0;1;13;1304;130415
2024T4;Porto;Santo Tirso;St. Tirso, Couto (S. Cristina e S. Miguel) e Burgães;200.0;1;13;1314;131437
2024T4;Porto;Santo Tirso;Negrelos (São Tomé);41.4;1;13;1314;131430
2024T4;Porto;Valongo;Alfena;10.35;1;13;1315;131501
2024T4;Porto;Valongo;Alfena;300.0;1;13;1315;131501
2024T4;Porto;Amarante;Amarante (São Gonçalo), Madalena, Cepelos e Gatão;200.0;2;13;1301;130142
2024T4;Porto;Amarante;Amarante (São Gonçalo), Madalena, Cepelos e Gatão;44.0;1;13;1301;130142
2024T4;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;400.0;2;13;1317;131730
2024T4;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;120.0;1;13;1317;131727
2024T4;Porto;Vila Nova de Gaia;Canidelo;93.0;1;13;1317;131704
2024T4;Porto;Porto;Ramalde;100.0;2;13;1312;131211
2024T4;Porto;Matosinhos;Matosinhos e Leça da Palmeira;800.0;2;13;1308;130812
2024T4;Porto;Matosinhos;Matosinhos e Leça da Palmeira;10.35;3;13;1308;130812
2024T4;Porto;Matosinhos;Matosinhos e Leça da Palmeira;62.0;1;13;1308;130812
2024T4;Porto;Matosinhos;Matosinhos e Leça da Palmeira;132.0;1;13;1308;130812
2024T4;Porto;Matosinhos;São Mamede de Infesta e Senhora da Hora;13.8;3;13;1308;130814
2024T4;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;20.7;2;13;1308;130813
2024T4;Porto;Lousada;Silvares, Pias, Nogueira e Alvarenga;250.0;1;13;1305;130532
2024T4;Porto;Vila Nova de Gaia;Madalena;145.0;1;13;1317;131709
2024T4;Porto;Vila Nova de Gaia;Pedroso e Seixezelo;200.0;3;13;1317;131728
2024T4;Porto;Vila Nova de Gaia;Canelas;472.5;1;13;1317;131703
2024T4;Porto;Porto;Aldoar, Foz do Douro e Nevogilde;13.8;2;13;1312;131216
2024T4;Porto;Porto;Ramalde;250.0;1;13;1312;131211
2024T4;Porto;Porto;Lordelo do Ouro e Massarelos;160.0;1;13;1312;131218
2024T4;Porto;Penafiel;Penafiel;20.7;1;13;1311;131139
2024T4;Porto;Póvoa de Varzim;Póvoa de Varzim, Beiriz e Argivai;800.0;1;13;1313;131315
2024T4;Porto;Vila do Conde;Labruge;41.4;1;13;1316;131613
2024T4;Porto;Santo Tirso;St. Tirso, Couto (S. Cristina e S. Miguel) e Burgães;110.4;1;13;1314;131437
2024T4;Porto;Penafiel;Castelões;600.0;1;13;1311;131107
2024T4;Porto;Valongo;Ermesinde;472.5;1;13;1315;131503
2024T4;Porto;Trofa;Bougado (São Martinho e Santiago);472.5;1;13;1318;131810
2024T4;Porto;Póvoa de Varzim;Laundos;1200.0;1;13;1313;131308
2024T4;Porto;Vila do Conde;Vila do Conde;86.6;1;13;1316;131628
2024T4;Porto;Vila do Conde;Vila do Conde;155.0;1;13;1316;131628
2024T4;Porto;Santo Tirso;St. Tirso, Couto (S. Cristina e S. Miguel) e Burgães;20.7;1;13;1314;131437
2024T4;Porto;Felgueiras;Margaride, Várzea, Lagares, Varziela e Moure;20.7;2;13;1303;130335
2024T4;Porto;Felgueiras;Margaride, Várzea, Lagares, Varziela e Moure;75.0;1;13;1303;130335
2024T4;Porto;Maia;Castêlo da Maia;6.9;1;13;1306;130618
2024T4;Porto;Vila Nova de Gaia;Canelas;13.8;1;13;1317;131703
2024T4;Porto;Paredes;Paredes;41.4;1;13;1310;131025
2024T4;Porto;Gondomar;Gondomar (São Cosme), Valbom e Jovim;50.0;1;13;1304;130415
2024T4;Porto;Gondomar;Rio Tinto;10.35;4;13;1304;130408
2024T4;Porto;Gondomar;Rio Tinto;49.5;1;13;1304;130408
2024T4;Porto;Gondomar;Rio Tinto;13.8;1;13;1304;130408
2024T4;Porto;Penafiel;Bustelo;20.7;1;13;1311;131103
2024T4;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;41.4;1;13;1308;130813
2024T4;Porto;Porto;Ramalde;70.0;1;13;1312;131211
2024T4;Porto;Porto;Lordelo do Ouro e Massarelos;316.8;1;13;1312;131218
2024T4;Porto;Porto;Lordelo do Ouro e Massarelos;250.0;1;13;1312;131218
2024T4;Porto;Porto;Lordelo do Ouro e Massarelos;41.4;2;13;1312;131218
2024T4;Porto;Porto;Lordelo do Ouro e Massarelos;188.0;1;13;1312;131218
2024T4;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;500.0;1;13;1312;131217
2024T4;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;170.0;1;13;1312;131217
2024T4;Porto;Vila do Conde;Bagunte, Ferreiró, Outeiro Maior e Parada;27.6;1;13;1316;131631
2024T4;Porto;Valongo;Alfena;199.0;1;13;1315;131501
2024T4;Porto;Santo Tirso;Água Longa;13.8;1;13;1314;131402
2024T4;Porto;Paços de Ferreira;Paços de Ferreira;250.0;1;13;1309;130918
2024T4;Porto;Maia;Vila Nova da Telha;10.35;2;13;1306;130616
2024T4;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;100.0;2;13;1312;131217
2024T4;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;13.8;1;13;1312;131217
2024T4;Porto;Porto;Lordelo do Ouro e Massarelos;500.0;2;13;1312;131218
2024T4;Porto;Porto;Ramalde;96.0;1;13;1312;131211
2024T4;Porto;Maia;Vila Nova da Telha;250.0;2;13;1306;130616
2024T4;Porto;Póvoa de Varzim;Póvoa de Varzim, Beiriz e Argivai;6.9;3;13;1313;131315
2024T4;Porto;Vila Nova de Gaia;Avintes;200.0;1;13;1317;131702
2024T4;Porto;Matosinhos;São Mamede de Infesta e Senhora da Hora;135.0;1;13;1308;130814
2024T4;Porto;Amarante;Freixo de Cima e de Baixo;160.0;1;13;1301;130145
2024T4;Porto;Porto;Aldoar, Foz do Douro e Nevogilde;2400.0;1;13;1312;131216
2024T4;Porto;Porto;Aldoar, Foz do Douro e Nevogilde;93.0;1;13;1312;131216
2024T4;Porto;Porto;Paranhos;10.35;4;13;1312;131210
2024T4;Porto;Porto;Paranhos;400.0;1;13;1312;131210
2024T4;Porto;Porto;Paranhos;1418.0;1;13;1312;131210
2024T4;Porto;Maia;Cidade da Maia;13.8;4;13;1306;130619
2024T4;Porto;Maia;Cidade da Maia;135.0;1;13;1306;130619
2024T4;Porto;Póvoa de Varzim;Rates;10.35;1;13;1313;131311
2024T4;Porto;Vila Nova de Gaia;Oliveira do Douro;300.0;1;13;1317;131712
2024T4;Porto;Vila Nova de Gaia;Oliveira do Douro;70.0;1;13;1317;131712
2024T4;Porto;Vila Nova de Gaia;Oliveira do Douro;630.0;1;13;1317;131712
2024T4;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;186.0;1;13;1317;131730
2024T4;Porto;Vila Nova de Gaia;Vilar de Andorinho;199.0;1;13;1317;131723
2024T4;Porto;Vila Nova de Gaia;Gulpilhares e Valadares;630.0;1;13;1317;131726
2024T4;Porto;Maia;Cidade da Maia;200.0;1;13;1306;130619
2024T4;Porto;Santo Tirso;St. Tirso, Couto (S. Cristina e S. Miguel) e Burgães;55.0;1;13;1314;131437
2024T4;Porto;Valongo;Alfena;6.9;2;13;1315;131501
2024T4;Porto;Valongo;Valongo;90.0;1;13;1315;131505
2024T4;Porto;Valongo;Valongo;472.5;1;13;1315;131505
2024T4;Porto;Valongo;Valongo;6.9;3;13;1315;131505
2024T4;Porto;Gondomar;Baguim do Monte (Rio Tinto);140.0;1;13;1304;130412
2024T4;Porto;Gondomar;Gondomar (São Cosme), Valbom e Jovim;60.0;1;13;1304;130415
2024T4;Porto;Gondomar;Gondomar (São Cosme), Valbom e Jovim;250.0;1;13;1304;130415
2024T4;Porto;Gondomar;Fânzeres e São Pedro da Cova;10.35;2;13;1304;130413
2024T4;Porto;Gondomar;Rio Tinto;300.0;1;13;1304;130408
2024T4;Porto;Marco de Canaveses;Marco;300.0;2;13;1307;130736
2024T4;Porto;Lousada;Cristelos, Boim e Ordem;10.35;1;13;1305;130528
2024T4;Porto;Lousada;Cristelos, Boim e Ordem;472.5;1;13;1305;130528
2024T4;Porto;Lousada;Cristelos, Boim e Ordem;100.0;2;13;1305;130528
2024T4;Porto;Lousada;Lustosa e Barrosas (Santo Estêvão);13.8;1;13;1305;130530
2024T4;Porto;Lousada;Silvares, Pias, Nogueira e Alvarenga;41.4;2;13;1305;130532
2024T4;Porto;Trofa;Alvarelhos e Guidões;10.35;1;13;1318;131809
2024T4;Porto;Maia;Castêlo da Maia;13.8;1;13;1306;130618
2024T4;Porto;Matosinhos;Matosinhos e Leça da Palmeira;199.0;1;13;1308;130812
2024T4;Porto;Matosinhos;Matosinhos e Leça da Palmeira;140.0;1;13;1308;130812
2024T4;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;6.9;1;13;1308;130813
2024T4;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;17.25;2;13;1308;130813
2024T4;Porto;Matosinhos;Custóias, Leça do Balio e Guifões;17.25;1;13;1308;130811
2024T4;Porto;Valongo;Ermesinde;100.0;1;13;1315;131503
2024T4;Porto;Valongo;Ermesinde;300.0;1;13;1315;131503
2024T4;Porto;Póvoa de Varzim;Laundos;1950.0;1;13;1313;131308
2024T4;Porto;Porto;Paranhos;250.0;1;13;1312;131210
2024T4;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;88.0;1;13;1312;131217
2024T4;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;200.0;1;13;1312;131217
2024T4;Porto;Porto;Lordelo do Ouro e Massarelos;150.0;1;13;1312;131218
2024T4;Porto;Porto;Lordelo do Ouro e Massarelos;100.0;1;13;1312;131218
2024T4;Porto;Porto;Ramalde;34.5;1;13;1312;131211
2024T4;Porto;Porto;Aldoar, Foz do Douro e Nevogilde;41.4;1;13;1312;131216
2024T4;Porto;Porto;Bonfim;300.0;1;13;1312;131202
2024T4;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;100.0;2;13;1317;131727
2024T4;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;160.0;1;13;1317;131730
2024T4;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;630.0;1;13;1317;131730
2024T4;Porto;Vila Nova de Gaia;Gulpilhares e Valadares;41.4;1;13;1317;131726
2024T4;Porto;Amarante;Amarante (São Gonçalo), Madalena, Cepelos e Gatão;90.0;1;13;1301;130142
2024T4;Porto;Vila do Conde;Labruge;100.5;1;13;1316;131613
2024T4;Porto;Vila Nova de Gaia;Grijó e Sermonde;17.25;1;13;1317;131725
2024T4;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;130.0;1;13;1317;131730
2024T4;Porto;Vila Nova de Gaia;Arcozelo;13.8;1;13;1317;131701
2024T4;Porto;Felgueiras;Margaride, Várzea, Lagares, Varziela e Moure;66.0;1;13;1303;130335
2024T4;Porto;Felgueiras;Margaride, Várzea, Lagares, Varziela e Moure;155.0;1;13;1303;130335
2024T4;Porto;Paredes;Gandra;41.4;1;13;1310;131011
2024T4;Porto;Porto;Aldoar, Foz do Douro e Nevogilde;1850.0;1;13;1312;131216
2024T4;Porto;Porto;Paranhos;34.5;1;13;1312;131210
2024T4;Porto;Porto;Paranhos;4800.0;1;13;1312;131210
2024T4;Porto;Porto;Lordelo do Ouro e Massarelos;1660.0;1;13;1312;131218
2024T4;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;160.0;1;13;1312;131217
2024T4;Porto;Penafiel;Guilhufe e Urrô;800.0;1;13;1311;131141
2024T4;Porto;Penafiel;Paço de Sousa;69.0;1;13;1311;131122
2024T4;Porto;Penafiel;Penafiel;13.8;1;13;1311;131139
2024T4;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;170.0;1;13;1308;130813
2024T4;Porto;Matosinhos;São Mamede de Infesta e Senhora da Hora;200.0;2;13;1308;130814
2024T4;Porto;Matosinhos;Matosinhos e Leça da Palmeira;500.0;1;13;1308;130812
2024T4;Porto;Matosinhos;Custóias, Leça do Balio e Guifões;2000.0;1;13;1308;130811
2024T4;Porto;Maia;Pedrouços;6.9;1;13;1306;130617
2024T4;Porto;Maia;Pedrouços;27.6;1;13;1306;130617
2024T4;Porto;Vila Nova de Gaia;Madalena;10.35;1;13;1317;131709
2024T4;Porto;Vila Nova de Gaia;Canelas;138.0;1;13;1317;131703
2024T4;Porto;Gondomar;Fânzeres e São Pedro da Cova;400.0;1;13;1304;130413
2024T4;Porto;Gondomar;Baguim do Monte (Rio Tinto);17.25;1;13;1304;130412
2024T4;Porto;Vila do Conde;Vila do Conde;1600.0;1;13;1316;131628
2024T4;Porto;Vila do Conde;Vila do Conde;340.0;1;13;1316;131628
2024T4;Porto;Amarante;Vila Meã;41.4;1;13;1301;130147
2024T4;Porto;Paços de Ferreira;Penamaior;41.4;1;13;1309;130913
2024T4;Porto;Paços de Ferreira;Frazão Arreigada;41.4;1;13;1309;130917
2024T4;Porto;Paços de Ferreira;Paços de Ferreira;100.0;1;13;1309;130918
2024T4;Porto;Trofa;Bougado (São Martinho e Santiago);100.0;1;13;1318;131810
2024T4;Porto;Trofa;Coronado (São Romão e São Mamede);630.0;1;13;1318;131811
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;6.9;6;13;1308;130812
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;69.0;1;13;1308;130812
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;200.0;2;13;1308;130812
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;10.35;3;13;1308;130812
2025T1;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;10.35;5;13;1308;130813
2024T4;Porto;Maia;Castêlo da Maia;160.0;1;13;1306;130618
2025T1;Porto;Paredes;Paredes;6.9;1;13;1310;131025
2024T4;Porto;Gondomar;Baguim do Monte (Rio Tinto);100.0;1;13;1304;130412
2024T4;Porto;Gondomar;Baguim do Monte (Rio Tinto);13.8;1;13;1304;130412
2024T4;Porto;Marco de Canaveses;Marco;170.0;1;13;1307;130736
2025T1;Porto;Vila do Conde;Vila do Conde;41.4;6;13;1316;131628
2024T4;Porto;Baião;Campelo e Ovil;41.4;1;13;1302;130223
2024T4;Porto;Penafiel;Abragão;120.0;1;13;1311;131101
2024T4;Porto;Porto;Bonfim;75.0;1;13;1312;131202
2024T4;Porto;Porto;Bonfim;10.35;1;13;1312;131202
2025T1;Porto;Porto;Bonfim;110.0;1;13;1312;131202
2024T4;Porto;Porto;Paranhos;93.0;1;13;1312;131210
2025T1;Porto;Porto;Paranhos;200.0;3;13;1312;131210
2025T1;Porto;Porto;Lordelo do Ouro e Massarelos;400.0;4;13;1312;131218
2025T1;Porto;Porto;Ramalde;199.0;1;13;1312;131211
2025T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;70.0;1;13;1312;131217
2024T4;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;1260.0;1;13;1317;131730
2025T1;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;3650.0;1;13;1317;131730
2024T4;Porto;Vila do Conde;Modivas;2000.0;1;13;1316;131617
2025T1;Porto;Valongo;Alfena;100.0;1;13;1315;131501
2025T1;Porto;Vila Nova de Gaia;Canidelo;93.0;1;13;1317;131704
2025T1;Porto;Porto;Paranhos;1180.0;1;13;1312;131210
2025T1;Porto;Porto;Paranhos;105.0;1;13;1312;131210
2025T1;Porto;Porto;Lordelo do Ouro e Massarelos;135.0;1;13;1312;131218
2025T1;Porto;Porto;Ramalde;80.0;1;13;1312;131211
2025T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;20.7;5;13;1312;131217
2025T1;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;198.0;1;13;1312;131217
2025T1;Porto;Porto;Aldoar, Foz do Douro e Nevogilde;13.8;4;13;1312;131216
2025T1;Porto;Amarante;Amarante (São Gonçalo), Madalena, Cepelos e Gatão;200.0;2;13;1301;130142
2025T1;Porto;Baião;Santa Marinha do Zêzere;20.7;1;13;1302;130215
2025T1;Porto;Felgueiras;Vila Cova da Lixa e Borba de Godim;140.0;1;13;1303;130339
2025T1;Porto;Póvoa de Varzim;Laundos;1500.0;1;13;1313;131308
2025T1;Porto;Vila Nova de Gaia;Gulpilhares e Valadares;10.35;6;13;1317;131726
2025T1;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;69.0;1;13;1317;131727
2025T1;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;6.9;8;13;1317;131727
2025T1;Porto;Vila Nova de Gaia;Sandim, Olival, Lever e Crestuma;10.35;3;13;1317;131729
2025T1;Porto;Vila Nova de Gaia;Madalena;20.7;2;13;1317;131709
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;75.0;1;13;1308;130812
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;472.5;1;13;1308;130812
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;62.0;1;13;1308;130812
2025T1;Porto;Matosinhos;São Mamede de Infesta e Senhora da Hora;250.0;1;13;1308;130814
2025T1;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;200.0;1;13;1308;130813
2025T1;Porto;Porto;Campanhã;472.5;1;13;1312;131203
2025T1;Porto;Gondomar;Rio Tinto;250.0;2;13;1304;130408
2025T1;Porto;Gondomar;Gondomar (São Cosme), Valbom e Jovim;472.5;1;13;1304;130415
2025T1;Porto;Trofa;Bougado (São Martinho e Santiago);200.0;1;13;1318;131810
2025T1;Porto;Vila do Conde;Mindelo;160.0;1;13;1316;131616
2025T1;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;20.7;6;13;1317;131727
2025T1;Porto;Vila Nova de Gaia;Madalena;10.35;2;13;1317;131709
2025T1;Porto;Vila Nova de Gaia;Madalena;145.0;1;13;1317;131709
2025T1;Porto;Gondomar;Rio Tinto;34.5;1;13;1304;130408
2025T1;Porto;Gondomar;Rio Tinto;180.0;1;13;1304;130408
2025T1;Porto;Gondomar;Rio Tinto;10.35;6;13;1304;130408
2025T1;Porto;Gondomar;Gondomar (São Cosme), Valbom e Jovim;250.0;1;13;1304;130415
2025T1;Porto;Porto;Campanhã;80.0;1;13;1312;131203
2025T1;Porto;Maia;Moreira;315.0;1;13;1306;130609
2025T1;Porto;Maia;Milheirós;41.4;1;13;1306;130608
2025T1;Porto;Póvoa de Varzim;Póvoa de Varzim, Beiriz e Argivai;10.35;2;13;1313;131315
2025T1;Porto;Penafiel;Penafiel;200.0;4;13;1311;131139
2025T1;Porto;Penafiel;Penafiel;41.4;2;13;1311;131139
2025T1;Porto;Penafiel;Penafiel;250.0;1;13;1311;131139
2025T1;Porto;Penafiel;Penafiel;400.0;2;13;1311;131139
2025T1;Porto;Santo Tirso;St. Tirso, Couto (S. Cristina e S. Miguel) e Burgães;110.4;1;13;1314;131437
2025T1;Porto;Santo Tirso;St. Tirso, Couto (S. Cristina e S. Miguel) e Burgães;630.0;2;13;1314;131437
2025T1;Porto;Valongo;Campo e Sobrado;10.35;4;13;1315;131506
2025T1;Porto;Vila Nova de Gaia;Arcozelo;6.9;2;13;1317;131701
2025T1;Porto;Vila Nova de Gaia;São Félix da Marinha;20.7;3;13;1317;131717
2025T1;Porto;Vila Nova de Gaia;Pedroso e Seixezelo;20.7;2;13;1317;131728
2025T1;Porto;Gondomar;Melres e Medas;130.0;1;13;1304;130416
2025T1;Porto;Vila do Conde;Vila do Conde;86.6;1;13;1316;131628
2025T1;Porto;Vila do Conde;Vila do Conde;250.0;1;13;1316;131628
2025T1;Porto;Porto;Ramalde;100.0;2;13;1312;131211
2025T1;Porto;Porto;Aldoar, Foz do Douro e Nevogilde;200.0;1;13;1312;131216
2025T1;Porto;Santo Tirso;Aves;300.0;1;13;1314;131405
2025T1;Porto;Maia;Castêlo da Maia;13.8;1;13;1306;130618
2025T1;Porto;Maia;Pedrouços;27.6;1;13;1306;130617
2025T1;Porto;Vila Nova de Gaia;Vilar de Andorinho;55.2;1;13;1317;131723
2025T1;Porto;Porto;Bonfim;630.0;1;13;1312;131202
2025T1;Porto;Póvoa de Varzim;Póvoa de Varzim, Beiriz e Argivai;100.0;5;13;1313;131315
2025T1;Porto;Póvoa de Varzim;Póvoa de Varzim, Beiriz e Argivai;99.0;1;13;1313;131315
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;9350.0;1;13;1308;130812
2025T1;Porto;Paços de Ferreira;Paços de Ferreira;10.35;1;13;1309;130918
2025T1;Porto;Trofa;Bougado (São Martinho e Santiago);41.4;1;13;1318;131810
2025T1;Porto;Felgueiras;Vila Cova da Lixa e Borba de Godim;41.4;1;13;1303;130339
2025T1;Porto;Valongo;Ermesinde;472.5;1;13;1315;131503
2025T1;Porto;Marco de Canaveses;Alpendorada, Várzea e Torrão;13.8;1;13;1307;130732
2025T1;Porto;Gondomar;Gondomar (São Cosme), Valbom e Jovim;1680.0;1;13;1304;130415
2025T1;Porto;Gondomar;Rio Tinto;6.9;3;13;1304;130408
2025T1;Porto;Vila Nova de Gaia;Gulpilhares e Valadares;27.6;1;13;1317;131726
2025T1;Porto;Vila Nova de Gaia;Grijó e Sermonde;630.0;1;13;1317;131725
2025T1;Porto;Vila Nova de Gaia;Oliveira do Douro;60.0;1;13;1317;131712
2025T1;Porto;Vila Nova de Gaia;Oliveira do Douro;400.0;1;13;1317;131712
2025T1;Porto;Paços de Ferreira;Paços de Ferreira;100.0;1;13;1309;130918
2025T1;Porto;Maia;Vila Nova da Telha;250.0;1;13;1306;130616
2025T1;Porto;Matosinhos;São Mamede de Infesta e Senhora da Hora;200.0;2;13;1308;130814
2025T1;Porto;Felgueiras;Sendim;165.0;1;13;1303;130324
2025T1;Porto;Paços de Ferreira;Carvalhosa;2814.7;1;13;1309;130902
2025T1;Porto;Vila do Conde;Vila do Conde;199.0;1;13;1316;131628
2025T1;Porto;Vila do Conde;Vila do Conde;84.0;1;13;1316;131628
2025T1;Porto;Vila do Conde;Azurara;630.0;1;13;1316;131604
2025T1;Porto;Maia;Vila Nova da Telha;800.0;1;13;1306;130616
2025T1;Porto;Porto;Campanhã;68.0;1;13;1312;131203
2025T1;Porto;Porto;Paranhos;10.35;4;13;1312;131210
2025T1;Porto;Porto;Aldoar, Foz do Douro e Nevogilde;50.0;2;13;1312;131216
2025T1;Porto;Porto;Aldoar, Foz do Douro e Nevogilde;93.0;1;13;1312;131216
2025T1;Porto;Porto;Ramalde;6.9;3;13;1312;131211
2025T1;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;10.35;1;13;1317;131730
2025T1;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;50.0;1;13;1317;131727
2025T1;Porto;Vila Nova de Gaia;Gulpilhares e Valadares;41.4;1;13;1317;131726
2025T1;Porto;Vila Nova de Gaia;Avintes;100.0;1;13;1317;131702
2025T1;Porto;Maia;Nogueira e Silva Escura;10.35;2;13;1306;130620
2025T1;Porto;Paços de Ferreira;Paços de Ferreira;250.0;1;13;1309;130918
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;34.5;3;13;1308;130812
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;17.25;1;13;1308;130812
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;500.0;1;13;1308;130812
2025T1;Porto;Matosinhos;Matosinhos e Leça da Palmeira;175.0;1;13;1308;130812
2025T1;Porto;Matosinhos;Custóias, Leça do Balio e Guifões;27.6;1;13;1308;130811
2025T1;Porto;Gondomar;Baguim do Monte (Rio Tinto);140.0;1;13;1304;130412
